"Id","Intitule","Entreprise","Statut","Erreur"
"SPONT-sii-technologies-gmbh-hr-service","Candidature spontanée - Alternance Data / Science des données","SII Technologies GmbH HR-Service","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-umlaut-ag","Candidature spontanée - Alternance Data / Science des données","umlaut AG","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-spring","Candidature spontanée - Alternance Data / Science des données","Spring","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-teads","Candidature spontanée - Alternance Data / Science des données","Teads","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-apsys","Candidature spontanée - Alternance Data / Science des données","APSYS","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-atos","Candidature spontanée - Alternance Data / Science des données","ATOS","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-societe-3dtrust","Candidature spontanée - Alternance Data / Science des données","Société 3dTrust","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-thales-alenia-space","Candidature spontanée - Alternance Data / Science des données","Thales Alenia Space","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-capgemini-engineering","Candidature spontanée - Alternance Data / Science des données","Capgemini Engineering","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-torus-ai","Candidature spontanée - Alternance Data / Science des données","TORUS AI","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-altran","Candidature spontanée - Alternance Data / Science des données","ALTRAN","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-mipih","Candidature spontanée - Alternance Data / Science des données","MiPih","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-airbus-d-s","Candidature spontanée - Alternance Data / Science des données","Airbus D&S","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-continental-toulouse","Candidature spontanée - Alternance Data / Science des données","Continental Toulouse","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-forsk","Candidature spontanée - Alternance Data / Science des données","Forsk","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-extia","Candidature spontanée - Alternance Data / Science des données","Extia","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-geotrend","Candidature spontanée - Alternance Data / Science des données","GEOTREND","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-safety-data","Candidature spontanée - Alternance Data / Science des données","Safety Data","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-webminage","Candidature spontanée - Alternance Data / Science des données","Webminage","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-viseo","Candidature spontanée - Alternance Data / Science des données","VISEO","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-ksaar","Candidature spontanée - Alternance Data / Science des données","Ksaar","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-next-decision","Candidature spontanée - Alternance Data / Science des données","Next decision","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
